Transaction_ID,Date,Year,Quarter,Month_Year,Month_Name,Bank,Region,Product,Segment,Channel,Currency,Transaction_Value_GBP,Margin_Pct,Revenue_GBP,Operating_Cost_GBP,Net_Revenue_GBP,Status,Risk_Rating,Customer_Age,Credit_Score,Is_Digital,Is_Flagged
TXN1002570,2022-06-09,2022,Q2 2022,Jun 2022,June,Barclays,Bristol,Personal Loan,Wealth Management,Mobile App,GBP,43081.34,5.79,2494.41,1499.14,995.27,Completed,Low,46,749,1,0
TXN1004223,2022-06-09,2022,Q2 2022,Jun 2022,June,HSBC,Leeds,Mortgage,Retail,Mobile App,GBP,311100.02,1.95,6066.45,3045.36,3021.09,Completed,Low,36,555,1,0
TXN1004596,2022-06-09,2022,Q2 2022,Jun 2022,June,Barclays,Glasgow,Credit Card,Private Banking,Branch,GBP,3511.28,13.74,482.45,289.95,192.5,Completed,Low,63,417,0,0
TXN1000183,2022-06-10,2022,Q2 2022,Jun 2022,June,NatWest,Cardiff,Business Loan,Private Banking,Online,GBP,255388.5,5.91,15093.46,8588.18,6505.28,Completed,Low,71,377,1,0
TXN1000628,2022-06-10,2022,Q2 2022,Jun 2022,June,Lloyds,Bristol,Savings Account,Wealth Management,ATM,GBP,39315.08,1.41,554.34,330.39,223.95,Completed,Low,20,505,0,0
TXN1000851,2022-06-10,2022,Q2 2022,Jun 2022,June,Santander UK,Liverpool,Current Account,Commercial,Telephone,GBP,4778.14,1.94,92.7,54.23,38.47,Flagged,Low,54,728,0,1
TXN1002194,2022-06-10,2022,Q2 2022,Jun 2022,June,HSBC,Birmingham,Current Account,Private Banking,Branch,GBP,3522.84,0.77,27.13,13.62,13.51,Completed,Low,23,453,0,0
TXN1002562,2022-06-10,2022,Q2 2022,Jun 2022,June,Lloyds,Bristol,Current Account,Retail,Mobile App,GBP,3338.29,1.3,43.4,25.87,17.53,Completed,Low,62,693,1,0
TXN1003186,2022-06-10,2022,Q2 2022,Jun 2022,June,Santander UK,London,Savings Account,Commercial,Mobile App,GBP,15230.75,0.34,51.78,30.29,21.49,Completed,Low,42,790,1,0
TXN1000012,2022-06-11,2022,Q2 2022,Jun 2022,June,HSBC,Bristol,Credit Card,Commercial,Branch,GBP,437.41,14.8,64.74,32.5,32.24,Completed,Low,67,428,0,0
TXN1000292,2022-06-11,2022,Q2 2022,Jun 2022,June,Santander UK,London,Personal Loan,Private Banking,Telephone,GBP,23495.64,7.11,1670.54,977.27,693.27,Completed,Medium,46,623,0,0
TXN1000771,2022-06-11,2022,Q2 2022,Jun 2022,June,HSBC,London,ISA,Retail,ATM,GBP,11649.98,0.53,61.74,30.99,30.75,Completed,High,58,666,0,0
TXN1001183,2022-06-11,2022,Q2 2022,Jun 2022,June,NatWest,Bristol,Savings Account,Commercial,ATM,GBP,11652.82,0.63,73.41,41.77,31.64,Pending,Low,52,381,0,0
TXN1004507,2022-06-11,2022,Q2 2022,Jun 2022,June,Santander UK,Glasgow,Credit Card,Private Banking,Telephone,GBP,2693.23,19.2,517.1,302.5,214.6,Completed,Low,51,589,0,0
TXN1000117,2022-06-12,2022,Q2 2022,Jun 2022,June,NatWest,Birmingham,Fixed Term Deposit,Private Banking,ATM,GBP,2881.38,1.54,44.37,25.25,19.12,Completed,Medium,56,840,0,0
TXN1000699,2022-06-12,2022,Q2 2022,Jun 2022,June,Barclays,Manchester,Credit Card,Private Banking,Mobile App,GBP,392.7,11.36,44.61,26.81,17.8,Completed,Low,23,592,1,0
TXN1000845,2022-06-12,2022,Q2 2022,Jun 2022,June,HSBC,Bristol,Fixed Term Deposit,Commercial,Telephone,GBP,28368.12,2.53,717.71,360.29,357.42,Completed,Low,29,564,0,0
TXN1001451,2022-06-12,2022,Q2 2022,Jun 2022,June,Lloyds,Cardiff,Business Loan,Commercial,Online,GBP,190496.57,4.42,8419.95,5018.29,3401.66,Completed,Medium,35,625,1,0
TXN1002242,2022-06-12,2022,Q2 2022,Jun 2022,June,HSBC,Edinburgh,Personal Loan,Commercial,Branch,GBP,15261.44,4.91,749.34,376.17,373.17,Completed,Low,32,318,0,0
TXN1002746,2022-06-12,2022,Q2 2022,Jun 2022,June,Lloyds,Liverpool,Personal Loan,Private Banking,Telephone,GBP,45420.72,7.51,3411.1,2033.02,1378.08,Completed,Medium,71,306,0,0
TXN1003147,2022-06-12,2022,Q2 2022,Jun 2022,June,HSBC,London,ISA,Wealth Management,Online,GBP,8743.22,1.16,101.42,50.91,50.51,Completed,Low,69,656,1,0
TXN1003190,2022-06-12,2022,Q2 2022,Jun 2022,June,Santander UK,Cardiff,Current Account,Private Banking,ATM,GBP,491.43,1.26,6.19,3.62,2.57,Completed,Medium,68,693,0,0
TXN1003454,2022-06-12,2022,Q2 2022,Jun 2022,June,NatWest,Birmingham,Credit Card,Private Banking,Telephone,GBP,2950.87,14.6,430.83,245.14,185.69,Completed,Low,25,435,0,0
TXN1003602,2022-06-12,2022,Q2 2022,Jun 2022,June,Lloyds,Leeds,Current Account,Private Banking,Branch,GBP,3685.98,1.6,58.98,35.15,23.83,Completed,Low,36,596,0,0
TXN1003899,2022-06-12,2022,Q2 2022,Jun 2022,June,Santander UK,Manchester,Current Account,Retail,Mobile App,GBP,453.74,1.7,7.71,4.51,3.2,Completed,Low,71,483,1,0
TXN1002843,2022-06-13,2022,Q2 2022,Jun 2022,June,Santander UK,Birmingham,Savings Account,Commercial,Branch,GBP,13287.25,1.14,151.47,88.61,62.86,Completed,Low,20,773,0,0
TXN1003493,2022-06-13,2022,Q2 2022,Jun 2022,June,Santander UK,Leeds,Current Account,Retail,Branch,GBP,3195.92,1.29,41.23,24.12,17.11,Completed,Low,54,347,0,0
TXN1004710,2022-06-13,2022,Q2 2022,Jun 2022,June,Lloyds,Bristol,Personal Loan,Commercial,Mobile App,GBP,40578.86,6.72,2726.9,1625.23,1101.67,Completed,Medium,25,737,1,0
TXN1004777,2022-06-13,2022,Q2 2022,Jun 2022,June,NatWest,Glasgow,Credit Card,Wealth Management,Telephone,GBP,2353.53,15.64,368.09,209.44,158.65,Completed,Medium,70,388,0,0
TXN1000912,2022-06-14,2022,Q2 2022,Jun 2022,June,HSBC,London,Mortgage,Commercial,Online,GBP,133067.15,2.57,3419.83,1716.75,1703.08,Completed,Low,27,683,1,0
TXN1001626,2022-06-14,2022,Q2 2022,Jun 2022,June,Santander UK,Sheffield,Credit Card,Wealth Management,Telephone,GBP,3315.33,16.09,533.44,312.06,221.38,Completed,Low,20,722,0,0
TXN1002001,2022-06-14,2022,Q2 2022,Jun 2022,June,Lloyds,Cardiff,Personal Loan,Wealth Management,Mobile App,GBP,13717.66,6.9,946.52,564.13,382.39,Flagged,Medium,70,382,1,1
TXN1004058,2022-06-14,2022,Q2 2022,Jun 2022,June,Barclays,Liverpool,ISA,Wealth Management,Telephone,GBP,14836.28,0.6,89.02,53.5,35.52,Completed,Low,32,828,0,0
TXN1004416,2022-06-14,2022,Q2 2022,Jun 2022,June,Barclays,Sheffield,Personal Loan,Retail,Telephone,GBP,20948.52,5.95,1246.44,749.11,497.33,Completed,Low,66,794,0,0
TXN1004556,2022-06-14,2022,Q2 2022,Jun 2022,June,Lloyds,Leeds,Mortgage,Retail,Mobile App,GBP,426101.75,2.48,10567.32,6298.12,4269.2,Completed,Low,68,557,1,0
TXN1000808,2022-06-15,2022,Q2 2022,Jun 2022,June,Santander UK,Edinburgh,Mortgage,Commercial,Telephone,GBP,180860.91,1.25,2260.76,1322.54,938.22,Failed,Low,61,695,0,0
TXN1002023,2022-06-15,2022,Q2 2022,Jun 2022,June,Barclays,Birmingham,Current Account,Retail,Branch,GBP,1322.05,1.58,20.89,12.55,8.34,Completed,High,18,767,0,0
TXN1003503,2022-06-15,2022,Q2 2022,Jun 2022,June,NatWest,Manchester,ISA,Commercial,ATM,GBP,2529.89,1.61,40.73,23.18,17.55,Completed,High,30,353,0,0
TXN1003540,2022-06-15,2022,Q2 2022,Jun 2022,June,Lloyds,Cardiff,Savings Account,Wealth Management,Mobile App,GBP,40498.75,0.97,392.84,234.13,158.71,Completed,Low,58,465,1,0
TXN1001213,2022-06-16,2022,Q2 2022,Jun 2022,June,Santander UK,London,Savings Account,Wealth Management,Online,GBP,4223.37,0.53,22.38,13.09,9.29,Flagged,Low,68,680,1,1
TXN1002171,2022-06-16,2022,Q2 2022,Jun 2022,June,Barclays,Leeds,Business Loan,Retail,Branch,GBP,159086.51,5.68,9036.11,5430.7,3605.41,Completed,Low,52,550,0,0
TXN1002600,2022-06-16,2022,Q2 2022,Jun 2022,June,NatWest,Sheffield,Current Account,Retail,Mobile App,GBP,2667.29,1.02,27.21,15.48,11.73,Failed,Low,71,602,1,0
TXN1003159,2022-06-16,2022,Q2 2022,Jun 2022,June,Lloyds,Cardiff,Mortgage,Commercial,Online,GBP,133419.64,1.82,2428.24,1447.23,981.01,Completed,Low,70,519,1,0
TXN1000159,2022-06-17,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,Fixed Term Deposit,Commercial,Online,GBP,53025.16,2.32,1230.18,739.34,490.84,Completed,Medium,25,363,1,0
TXN1001128,2022-06-17,2022,Q2 2022,Jun 2022,June,NatWest,Liverpool,ISA,Private Banking,Online,GBP,8466.42,1.08,91.44,52.03,39.41,Completed,Medium,72,689,1,0
TXN1004121,2022-06-17,2022,Q2 2022,Jun 2022,June,HSBC,Birmingham,Personal Loan,Wealth Management,Telephone,GBP,20556.35,7.18,1475.95,740.93,735.02,Completed,Low,24,706,0,0
TXN1004355,2022-06-17,2022,Q2 2022,Jun 2022,June,Barclays,Leeds,Mortgage,Wealth Management,Branch,GBP,62181.37,2.25,1399.08,840.85,558.23,Pending,Low,30,420,0,0
TXN1001158,2022-06-18,2022,Q2 2022,Jun 2022,June,HSBC,Edinburgh,Business Loan,Retail,Branch,EUR,494210.49,4.65,22980.79,11536.36,11444.43,Pending,Low,28,700,0,0
TXN1001598,2022-06-18,2022,Q2 2022,Jun 2022,June,HSBC,Bristol,Mortgage,Commercial,ATM,GBP,113862.23,2.37,2698.53,1354.66,1343.87,Failed,Low,55,578,0,0
TXN1001973,2022-06-18,2022,Q2 2022,Jun 2022,June,NatWest,Liverpool,Mortgage,Retail,ATM,GBP,113148.74,1.42,1606.71,914.22,692.49,Completed,Low,40,610,0,0
TXN1004485,2022-06-18,2022,Q2 2022,Jun 2022,June,Santander UK,Sheffield,Business Loan,Commercial,Online,GBP,426148.72,5.61,23906.94,13985.56,9921.38,Completed,High,20,334,1,0
TXN1002872,2022-06-19,2022,Q2 2022,Jun 2022,June,Santander UK,Cardiff,Savings Account,Wealth Management,ATM,GBP,19266.24,1.17,225.42,131.87,93.55,Completed,Low,63,582,0,0
TXN1003232,2022-06-19,2022,Q2 2022,Jun 2022,June,HSBC,Cardiff,Current Account,Retail,Mobile App,GBP,4476.22,1.62,72.51,36.4,36.11,Failed,Low,54,635,1,0
TXN1003491,2022-06-19,2022,Q2 2022,Jun 2022,June,Lloyds,Manchester,ISA,Wealth Management,Online,GBP,19586.57,1.51,295.76,176.27,119.49,Completed,Low,35,795,1,0
TXN1004540,2022-06-19,2022,Q2 2022,Jun 2022,June,HSBC,London,ISA,Commercial,Telephone,GBP,14961.82,1.58,236.4,118.67,117.73,Completed,Medium,75,820,0,0
TXN1000692,2022-06-20,2022,Q2 2022,Jun 2022,June,HSBC,Edinburgh,Credit Card,Private Banking,Online,GBP,4724.26,17.47,825.33,414.32,411.01,Failed,Low,31,372,1,0
TXN1000777,2022-06-20,2022,Q2 2022,Jun 2022,June,Santander UK,Manchester,Personal Loan,Retail,Mobile App,GBP,36659.45,7.73,2833.78,1657.76,1176.02,Completed,Low,23,656,1,0
TXN1000930,2022-06-20,2022,Q2 2022,Jun 2022,June,Barclays,London,Savings Account,Private Banking,ATM,EUR,10456.8,1.48,154.76,93.01,61.75,Completed,Low,38,762,0,0
TXN1001050,2022-06-20,2022,Q2 2022,Jun 2022,June,NatWest,Birmingham,Savings Account,Commercial,Mobile App,GBP,17800.12,1.48,263.44,149.9,113.54,Completed,Low,55,727,1,0
TXN1001406,2022-06-20,2022,Q2 2022,Jun 2022,June,Lloyds,Edinburgh,Current Account,Retail,Online,GBP,4984.07,1.19,59.31,35.35,23.96,Completed,Low,56,319,1,0
TXN1002811,2022-06-20,2022,Q2 2022,Jun 2022,June,HSBC,Liverpool,Fixed Term Deposit,Retail,Branch,GBP,40688.24,2.26,919.55,461.61,457.94,Completed,Low,47,849,0,0
TXN1003616,2022-06-20,2022,Q2 2022,Jun 2022,June,Lloyds,Liverpool,ISA,Wealth Management,ATM,GBP,1231.75,0.59,7.27,4.33,2.94,Completed,Low,64,438,0,0
TXN1003952,2022-06-20,2022,Q2 2022,Jun 2022,June,Barclays,Manchester,Fixed Term Deposit,Private Banking,Online,GBP,84729.23,2.92,2474.09,1486.93,987.16,Completed,Low,33,418,1,0
TXN1000529,2022-06-21,2022,Q2 2022,Jun 2022,June,Lloyds,Birmingham,Current Account,Private Banking,Branch,GBP,1603.83,0.95,15.24,9.08,6.16,Completed,High,75,672,0,0
TXN1001925,2022-06-21,2022,Q2 2022,Jun 2022,June,NatWest,Cardiff,Business Loan,Private Banking,Online,GBP,50731.94,5.46,2769.96,1576.11,1193.85,Completed,Low,20,329,1,0
TXN1002617,2022-06-21,2022,Q2 2022,Jun 2022,June,NatWest,Manchester,Current Account,Wealth Management,Mobile App,GBP,3883.54,1.41,54.76,31.16,23.6,Completed,Low,59,375,1,0
TXN1002697,2022-06-21,2022,Q2 2022,Jun 2022,June,HSBC,Cardiff,ISA,Wealth Management,Online,GBP,16374.4,1.7,278.36,139.74,138.62,Completed,Medium,24,822,1,0
TXN1004443,2022-06-21,2022,Q2 2022,Jun 2022,June,HSBC,Leeds,Business Loan,Wealth Management,Online,GBP,389129.2,3.86,15020.39,7540.24,7480.15,Completed,Low,21,644,1,0
TXN1000975,2022-06-22,2022,Q2 2022,Jun 2022,June,Barclays,Edinburgh,Savings Account,Private Banking,Mobile App,GBP,32556.59,1.27,413.47,248.5,164.97,Pending,Low,35,631,1,0
TXN1001437,2022-06-22,2022,Q2 2022,Jun 2022,June,Santander UK,London,ISA,Commercial,Telephone,GBP,11621.39,1.55,180.13,105.38,74.75,Completed,Low,55,593,0,0
TXN1003638,2022-06-22,2022,Q2 2022,Jun 2022,June,Lloyds,Birmingham,Personal Loan,Wealth Management,ATM,GBP,39459.88,4.87,1921.7,1145.33,776.37,Completed,Low,72,529,0,0
TXN1004967,2022-06-22,2022,Q2 2022,Jun 2022,June,NatWest,Glasgow,Savings Account,Private Banking,Branch,GBP,30025.72,1.32,396.34,225.52,170.82,Completed,Low,23,300,0,0
TXN1000232,2022-06-23,2022,Q2 2022,Jun 2022,June,HSBC,Leeds,ISA,Wealth Management,Telephone,USD,11825.03,1.16,137.17,68.86,68.31,Completed,Low,55,363,0,0
TXN1001116,2022-06-23,2022,Q2 2022,Jun 2022,June,Barclays,Manchester,ISA,Retail,Telephone,GBP,14237.25,1.51,214.98,129.2,85.78,Completed,Low,35,702,0,0
TXN1001505,2022-06-23,2022,Q2 2022,Jun 2022,June,HSBC,Leeds,Fixed Term Deposit,Retail,Online,GBP,9509.31,1.12,106.5,53.46,53.04,Completed,High,20,541,1,0
TXN1002011,2022-06-23,2022,Q2 2022,Jun 2022,June,Lloyds,Leeds,ISA,Wealth Management,Online,GBP,17788.67,1.39,247.26,147.37,99.89,Pending,Low,55,795,1,0
TXN1002073,2022-06-23,2022,Q2 2022,Jun 2022,June,HSBC,Cardiff,Business Loan,Commercial,Branch,GBP,20650.48,2.78,574.08,288.19,285.89,Completed,Low,54,686,0,0
TXN1002426,2022-06-23,2022,Q2 2022,Jun 2022,June,Barclays,Liverpool,ISA,Wealth Management,Mobile App,GBP,19628.95,1.48,290.51,174.6,115.91,Completed,Low,40,745,1,0
TXN1004633,2022-06-23,2022,Q2 2022,Jun 2022,June,HSBC,Manchester,Credit Card,Wealth Management,Mobile App,GBP,790.3,8.22,64.96,32.61,32.35,Completed,Medium,51,745,1,0
TXN1002423,2022-06-24,2022,Q2 2022,Jun 2022,June,HSBC,Glasgow,Personal Loan,Wealth Management,Branch,GBP,20912.99,7.63,1595.66,801.02,794.64,Completed,Low,22,493,0,0
TXN1002647,2022-06-24,2022,Q2 2022,Jun 2022,June,HSBC,Leeds,Business Loan,Commercial,Branch,GBP,372704.25,2.5,9317.61,4677.44,4640.17,Completed,Low,24,799,0,0
TXN1002703,2022-06-24,2022,Q2 2022,Jun 2022,June,Lloyds,Glasgow,Credit Card,Wealth Management,Online,GBP,2674.35,19.91,532.46,317.35,215.11,Completed,Low,66,624,1,0
TXN1004435,2022-06-24,2022,Q2 2022,Jun 2022,June,Barclays,Birmingham,Credit Card,Commercial,Mobile App,GBP,779.11,19.38,150.99,90.74,60.25,Completed,Low,30,677,1,0
TXN1000666,2022-06-25,2022,Q2 2022,Jun 2022,June,Barclays,Liverpool,Fixed Term Deposit,Retail,Online,GBP,38395.13,1.69,648.88,389.98,258.9,Completed,Low,48,796,1,0
TXN1001979,2022-06-25,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,Current Account,Commercial,Telephone,GBP,4750.53,1.98,94.06,56.53,37.53,Completed,Low,59,850,0,0
TXN1003343,2022-06-25,2022,Q2 2022,Jun 2022,June,Lloyds,Bristol,ISA,Commercial,Telephone,EUR,16027.98,0.65,104.18,62.09,42.09,Completed,Low,41,408,0,0
TXN1004167,2022-06-25,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,ISA,Wealth Management,Branch,GBP,3086.46,0.88,27.16,16.32,10.84,Completed,Medium,63,833,0,0
TXN1004242,2022-06-25,2022,Q2 2022,Jun 2022,June,Santander UK,Edinburgh,ISA,Wealth Management,Mobile App,GBP,16228.1,0.74,120.09,70.25,49.84,Completed,Low,39,672,1,0
TXN1000901,2022-06-26,2022,Q2 2022,Jun 2022,June,Barclays,Bristol,Savings Account,Wealth Management,Telephone,GBP,28352.85,0.86,243.83,146.54,97.29,Completed,Low,64,388,0,0
TXN1002735,2022-06-26,2022,Q2 2022,Jun 2022,June,NatWest,Bristol,Business Loan,Private Banking,Mobile App,GBP,36754.68,4.76,1749.52,995.48,754.04,Failed,Low,27,739,1,0
TXN1000049,2022-06-27,2022,Q2 2022,Jun 2022,June,Barclays,Glasgow,Credit Card,Wealth Management,Online,GBP,1401.85,14.31,200.6,120.56,80.04,Completed,Low,60,688,1,0
TXN1001103,2022-06-27,2022,Q2 2022,Jun 2022,June,Santander UK,Sheffield,Current Account,Private Banking,Branch,USD,2400.62,1.32,31.69,18.54,13.15,Completed,Low,63,396,0,0
TXN1003413,2022-06-27,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,Savings Account,Private Banking,Branch,GBP,29192.36,0.86,251.05,150.88,100.17,Completed,Low,29,543,0,0
TXN1004458,2022-06-27,2022,Q2 2022,Jun 2022,June,Barclays,Birmingham,Mortgage,Private Banking,Telephone,GBP,321351.23,1.43,4595.32,2761.79,1833.53,Completed,Low,70,751,0,0
TXN1000186,2022-06-28,2022,Q2 2022,Jun 2022,June,HSBC,Edinburgh,Fixed Term Deposit,Wealth Management,Mobile App,GBP,19551.79,2.12,414.5,208.08,206.42,Completed,Low,19,391,1,0
TXN1000425,2022-06-28,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,Savings Account,Retail,Mobile App,GBP,16731.16,1.37,229.22,137.76,91.46,Completed,Low,65,619,1,0
TXN1001295,2022-06-28,2022,Q2 2022,Jun 2022,June,Barclays,Cardiff,Mortgage,Private Banking,Telephone,GBP,349320.79,1.48,5169.95,3107.14,2062.81,Completed,Low,47,628,0,0
TXN1002099,2022-06-28,2022,Q2 2022,Jun 2022,June,HSBC,Bristol,Mortgage,Private Banking,Online,GBP,183075.32,1.84,3368.59,1691.03,1677.56,Completed,Low,74,664,1,0
TXN1002396,2022-06-28,2022,Q2 2022,Jun 2022,June,Barclays,Liverpool,Current Account,Retail,ATM,GBP,4776.32,1.67,79.76,47.94,31.82,Completed,Low,64,538,0,0
TXN1002677,2022-06-28,2022,Q2 2022,Jun 2022,June,HSBC,Birmingham,Credit Card,Retail,Mobile App,GBP,2244.22,9.89,221.95,111.42,110.53,Completed,Low,45,781,1,0
TXN1004213,2022-06-28,2022,Q2 2022,Jun 2022,June,Santander UK,Manchester,Savings Account,Commercial,ATM,GBP,35336.57,1.48,522.98,305.94,217.04,Completed,Low,32,669,0,0
TXN1004801,2022-06-28,2022,Q2 2022,Jun 2022,June,Barclays,Birmingham,Credit Card,Commercial,Mobile App,GBP,231.7,21.37,49.51,29.76,19.75,Completed,Low,27,396,1,0
TXN1002757,2022-06-29,2022,Q2 2022,Jun 2022,June,Barclays,Liverpool,Personal Loan,Retail,Online,GBP,13590.21,3.75,509.63,306.29,203.34,Completed,Low,54,544,1,0
TXN1004689,2022-06-29,2022,Q2 2022,Jun 2022,June,Santander UK,London,Current Account,Wealth Management,Mobile App,GBP,2003.54,1.84,36.87,21.57,15.3,Pending,Low,23,548,1,0
TXN1002588,2022-06-30,2022,Q2 2022,Jun 2022,June,Barclays,Glasgow,Mortgage,Wealth Management,Telephone,GBP,187679.92,2.72,5104.89,3068.04,2036.85,Completed,Low,68,642,0,0
TXN1000442,2022-07-01,2022,Q3 2022,Jul 2022,July,HSBC,Cardiff,Credit Card,Private Banking,ATM,GBP,1233.7,16.83,207.63,104.23,103.4,Completed,Low,61,619,0,0
TXN1000495,2022-07-01,2022,Q3 2022,Jul 2022,July,Barclays,Cardiff,Business Loan,Retail,ATM,GBP,13243.25,4.74,627.73,377.27,250.46,Completed,Low,47,440,0,0
TXN1001725,2022-07-01,2022,Q3 2022,Jul 2022,July,Lloyds,Glasgow,Business Loan,Commercial,Telephone,GBP,46878.36,4.39,2057.96,1226.54,831.42,Completed,Low,25,694,0,0
TXN1001778,2022-07-01,2022,Q3 2022,Jul 2022,July,NatWest,London,Mortgage,Commercial,Telephone,GBP,293927.4,1.59,4673.45,2659.19,2014.26,Completed,Low,54,490,0,0
TXN1002394,2022-07-01,2022,Q3 2022,Jul 2022,July,HSBC,London,Credit Card,Retail,Online,GBP,4115.48,20.62,848.61,426.0,422.61,Completed,Medium,28,662,1,0
TXN1000466,2022-07-02,2022,Q3 2022,Jul 2022,July,NatWest,London,Fixed Term Deposit,Retail,Branch,GBP,70967.38,2.48,1759.99,1001.43,758.56,Completed,Low,68,787,0,0
TXN1002899,2022-07-02,2022,Q3 2022,Jul 2022,July,Barclays,Edinburgh,Fixed Term Deposit,Private Banking,Telephone,GBP,25363.1,2.81,712.7,428.33,284.37,Completed,Low,44,654,0,0
TXN1003142,2022-07-02,2022,Q3 2022,Jul 2022,July,HSBC,Manchester,Savings Account,Private Banking,Telephone,GBP,23129.17,0.76,175.78,88.24,87.54,Completed,Medium,25,406,0,0
TXN1003916,2022-07-02,2022,Q3 2022,Jul 2022,July,Santander UK,Sheffield,Fixed Term Deposit,Retail,Branch,GBP,12404.79,1.2,148.86,87.08,61.78,Completed,Low,58,689,0,0
TXN1004099,2022-07-02,2022,Q3 2022,Jul 2022,July,Barclays,Cardiff,ISA,Commercial,Branch,GBP,13972.93,0.77,107.59,64.66,42.93,Completed,Low,53,438,0,0
TXN1004431,2022-07-02,2022,Q3 2022,Jul 2022,July,Barclays,Cardiff,Personal Loan,Commercial,Online,GBP,13907.61,4.62,642.53,386.16,256.37,Completed,Medium,50,632,1,0
TXN1004686,2022-07-02,2022,Q3 2022,Jul 2022,July,NatWest,Sheffield,Business Loan,Private Banking,Telephone,GBP,417254.73,4.6,19193.72,10921.23,8272.49,Completed,Low,33,484,0,0
TXN1000362,2022-07-03,2022,Q3 2022,Jul 2022,July,Lloyds,Cardiff,Credit Card,Wealth Management,Telephone,GBP,2214.88,13.12,290.59,173.19,117.4,Completed,Low,18,835,0,0
TXN1000390,2022-07-03,2022,Q3 2022,Jul 2022,July,HSBC,Manchester,Credit Card,Private Banking,Mobile App,GBP,571.52,13.79,78.81,39.56,39.25,Completed,Low,40,324,1,0
TXN1001211,2022-07-03,2022,Q3 2022,Jul 2022,July,HSBC,Sheffield,Personal Loan,Commercial,Online,GBP,26379.8,6.31,1664.57,835.61,828.96,Completed,Low,52,382,1,0
TXN1002532,2022-07-03,2022,Q3 2022,Jul 2022,July,NatWest,Glasgow,Current Account,Wealth Management,ATM,GBP,1746.0,1.86,32.48,18.48,14.0,Completed,Low,19,690,0,0
TXN1002777,2022-07-03,2022,Q3 2022,Jul 2022,July,Barclays,Manchester,Credit Card,Commercial,Branch,GBP,2112.9,17.43,368.28,221.34,146.94,Flagged,Low,63,700,0,1
TXN1003808,2022-07-03,2022,Q3 2022,Jul 2022,July,HSBC,Liverpool,Personal Loan,Wealth Management,Online,GBP,2203.37,7.33,161.51,81.08,80.43,Completed,Low,51,488,1,0
TXN1004356,2022-07-03,2022,Q3 2022,Jul 2022,July,NatWest,Glasgow,Savings Account,Wealth Management,Branch,GBP,37102.24,0.35,129.86,73.89,55.97,Completed,Low,37,778,0,0
TXN1004883,2022-07-03,2022,Q3 2022,Jul 2022,July,Barclays,Leeds,Mortgage,Wealth Management,Telephone,GBP,487955.86,2.66,12979.63,7800.76,5178.87,Completed,Low,39,377,0,0
TXN1000244,2022-07-04,2022,Q3 2022,Jul 2022,July,Lloyds,Leeds,Fixed Term Deposit,Wealth Management,Online,GBP,6560.63,2.5,164.02,97.76,66.26,Completed,Low,39,506,1,0
TXN1001228,2022-07-04,2022,Q3 2022,Jul 2022,July,Santander UK,Manchester,ISA,Commercial,Online,GBP,2344.21,1.28,30.01,17.56,12.45,Completed,Low,68,426,1,0
TXN1001294,2022-07-04,2022,Q3 2022,Jul 2022,July,Lloyds,Glasgow,Savings Account,Retail,Telephone,GBP,26027.57,0.8,208.22,124.1,84.12,Completed,Low,53,774,0,0
TXN1002879,2022-07-04,2022,Q3 2022,Jul 2022,July,Santander UK,Cardiff,ISA,Private Banking,ATM,GBP,19209.7,1.38,265.09,155.08,110.01,Completed,Medium,51,820,0,0
TXN1004241,2022-07-04,2022,Q3 2022,Jul 2022,July,HSBC,London,Personal Loan,Wealth Management,Telephone,GBP,24210.41,4.83,1169.36,587.02,582.34,Failed,Low,63,562,0,0
TXN1004865,2022-07-04,2022,Q3 2022,Jul 2022,July,Barclays,Liverpool,Current Account,Retail,Online,GBP,50.26,1.06,0.53,0.32,0.21,Completed,Medium,29,840,1,0
TXN1004907,2022-07-04,2022,Q3 2022,Jul 2022,July,HSBC,Bristol,Savings Account,Private Banking,Online,GBP,11483.11,1.31,150.43,75.52,74.91,Completed,High,33,693,1,0
TXN1000323,2022-07-05,2022,Q3 2022,Jul 2022,July,Barclays,Leeds,Credit Card,Commercial,Telephone,GBP,1989.96,15.03,299.09,179.75,119.34,Completed,Medium,69,469,0,0
TXN1000458,2022-07-05,2022,Q3 2022,Jul 2022,July,Lloyds,Bristol,Business Loan,Wealth Management,Telephone,GBP,189024.13,5.49,10377.42,6184.94,4192.48,Completed,Medium,66,596,0,0
TXN1001647,2022-07-05,2022,Q3 2022,Jul 2022,July,Barclays,Leeds,Personal Loan,Wealth Management,Online,GBP,5580.15,4.97,277.33,166.68,110.65,Pending,Medium,35,810,1,0
TXN1001769,2022-07-05,2022,Q3 2022,Jul 2022,July,NatWest,Glasgow,Credit Card,Wealth Management,Mobile App,GBP,630.54,8.23,51.89,29.53,22.36,Completed,Low,56,698,1,0
TXN1002008,2022-07-05,2022,Q3 2022,Jul 2022,July,Santander UK,Cardiff,Current Account,Wealth Management,ATM,GBP,3304.97,1.48,48.91,28.61,20.3,Completed,Low,70,548,0,0
